"","year","agency_code","ALL","AS7","BL7","EDS","ELS","FEM","HI7","MALE","MU7","SWD","WH7","AM7","NEDS","NSWD"
"2954",2022,"73B000",324,NA,0.0864197530864197,0.172839506172839,NA,0.54320987654321,0.0648148148148148,0.45679012345679,0.0617283950617284,NA,0.774691358024691,NA,0.827160493827161,0.978395061728395
"2955",2022,"740309",591,NA,0.375634517766497,0.346869712351946,0.0304568527918782,0.49746192893401,0.157360406091371,0.50253807106599,0.0456852791878173,0.11844331641286,0.414551607445008,NA,0.653130287648054,0.88155668358714
"2956",2022,"740333",1479,0.0189317106152806,0.210277214334009,0.242055442866802,0.0256930358350237,0.465179175118323,0.123056118999324,0.534820824881677,0.0425963488843813,0.0939824205544287,0.602434077079107,NA,0.757944557133198,0.906017579445571
"2957",2022,"740344",690,0.0188405797101449,0.560869565217391,0.421739130434783,0.0304347826086957,0.465217391304348,0.0840579710144927,0.534782608695652,0.0536231884057971,0.0985507246376812,0.281159420289855,NA,0.578260869565217,0.901449275362319
"2958",2022,"740366",1241,0.0233682514101531,0.503626107977438,0.391619661563255,0.024174053182917,0.493956486704271,0.0838033843674456,0.506043513295729,0.0491539081385979,0.0620467365028203,0.336019339242546,NA,0.608380338436745,0.93795326349718
"2959",2022,"740374",796,NA,0.494974874371859,0.535175879396985,0.0728643216080402,0.467336683417085,0.312814070351759,0.532663316582915,0.0389447236180905,0.198492462311558,0.153266331658291,NA,0.464824120603015,0.801507537688442
"2960",2022,"740388",1718,0.0192083818393481,0.637369033760186,0.451105937136205,0.0285215366705471,0.4953434225844,0.0756693830034924,0.5046565774156,0.0675203725261933,0.0960419091967404,0.194994179278231,NA,0.548894062863795,0.90395809080326
"2961",2022,"740500",268,NA,0.365671641791045,0.242537313432836,NA,0.701492537313433,0.246268656716418,0.298507462686567,0.0522388059701493,NA,0.328358208955224,NA,0.757462686567164,1
"2962",2022,"740501",137,0.072992700729927,0.233576642335766,0.27007299270073,NA,0.583941605839416,0.291970802919708,0.416058394160584,0.0802919708029197,NA,0.321167883211679,NA,0.72992700729927,0.992700729927007
"2963",2022,"740LEA",6920,0.0171965317919075,0.457225433526012,0.381936416184971,0.0309248554913295,0.492341040462428,0.133236994219653,0.507658959537572,0.0520231213872832,0.0979768786127168,0.33757225433526,0.00260115606936416,0.618063583815029,0.902023121387283
"2964",2022,"750317",64,NA,NA,0.5,NA,0.765625,0.1875,0.234375,NA,NA,0.625,NA,0.5,0.984375
"2965",2022,"750318",556,NA,0.0467625899280576,0.447841726618705,0.0215827338129496,0.473021582733813,0.12589928057554,0.526978417266187,0.0467625899280576,0.118705035971223,0.775179856115108,NA,0.552158273381295,0.881294964028777
"2966",2022,"750LEA",620,NA,0.0548387096774194,0.453225806451613,0.0193548387096774,0.503225806451613,0.132258064516129,0.496774193548387,0.0435483870967742,0.108064516129032,0.759677419354839,NA,0.546774193548387,0.891935483870968
"2967",2022,"760318",641,NA,0.126365054602184,0.494539781591264,0.0639625585023401,0.463338533541342,0.304212168486739,0.536661466458658,0.0608424336973479,0.118564742589704,0.507020280811232,NA,0.505460218408736,0.881435257410296
"2968",2022,"760339",593,NA,0.0657672849915683,0.355817875210793,0.0269814502529511,0.463743676222597,0.183811129848229,0.536256323777403,0.0472175379426644,0.102866779089376,0.701517706576729,NA,0.644182124789207,0.897133220910624
"2969",2022,"760348",837,NA,0.037037037037037,0.424133811230585,0.0812425328554361,0.464755077658303,0.284348864994026,0.535244922341697,0.040621266427718,0.109916367980884,0.624850657108722,NA,0.575866188769415,0.890083632019116
"2970",2022,"760354",272,0.0404411764705882,NA,0.375,NA,0.613970588235294,0.327205882352941,0.386029411764706,NA,NA,0.577205882352941,NA,0.625,1
"2971",2022,"760358",820,NA,0.0182926829268293,0.38780487804878,0.0719512195121951,0.497560975609756,0.265853658536585,0.502439024390244,0.024390243902439,0.104878048780488,0.680487804878049,NA,0.61219512195122,0.895121951219512
"2972",2022,"760380",655,0.0763358778625954,0.0595419847328244,0.401526717557252,0.0748091603053435,0.43969465648855,0.187786259541985,0.56030534351145,0.0305343511450382,0.140458015267176,0.63969465648855,NA,0.598473282442748,0.859541984732824
"2973",2022,"760382",177,NA,NA,0.435028248587571,NA,0.429378531073446,NA,0.570621468926554,NA,0.163841807909605,0.909604519774011,NA,0.564971751412429,0.836158192090395
"2974",2022,"760388",658,NA,0.0243161094224924,0.299392097264438,NA,0.515197568389058,0.0790273556231003,0.484802431610942,0.0501519756838906,0.0972644376899696,0.835866261398176,NA,0.700607902735562,0.90273556231003
"2975",2022,"760LEA",4653,0.018267784225231,0.0494304749623899,0.395443799699119,0.0526542015903718,0.481194928003439,0.221577476896626,0.518805071996561,0.039759295078444,0.107457554266065,0.668171072426392,NA,0.604556200300881,0.892542445733935
"2976",2022,"761304",1407,0.0191897654584222,0.145700071073205,0.542999289267946,0.148542999289268,0.486140724946695,0.543710021321962,0.513859275053305,0.0319829424307036,0.117981520966596,0.258706467661692,NA,0.457000710732054,0.882018479033404
"2977",2022,"761LEA",1407,0.0191897654584222,0.145700071073205,0.542999289267946,0.148542999289268,0.486140724946695,0.543710021321962,0.513859275053305,0.0319829424307036,0.117981520966596,0.258706467661692,NA,0.457000710732054,0.882018479033404
"2978",2022,"76A000",631,NA,0.0316957210776545,0.19175911251981,NA,0.526148969889065,0.0538827258320127,0.473851030110935,0.0475435816164818,0.0919175911251981,0.862123613312203,NA,0.80824088748019,0.908082408874802
"2979",2022,"770342",83,NA,0.710843373493976,0.891566265060241,NA,0.349397590361446,NA,0.650602409638554,NA,0.27710843373494,0.156626506024096,NA,NA,0.72289156626506
"2980",2022,"770348",1322,0.00832072617246596,0.372163388804841,0.553706505295008,0.065052950075643,0.493948562783661,0.155068078668684,0.506051437216339,0.0506807866868381,0.108169440242057,0.391830559757943,0.0211800302571861,0.446293494704992,0.891830559757943
"2981",2022,"770349",230,NA,0.143478260869565,0.391304347826087,NA,0.660869565217391,0.2,0.339130434782609,NA,NA,0.573913043478261,NA,0.608695652173913,0.995652173913044
"2982",2022,"770351",410,NA,0.404878048780488,0.64390243902439,0.0609756097560976,0.441463414634146,0.153658536585366,0.558536585365854,0.0585365853658537,0.075609756097561,0.334146341463415,0.0365853658536585,0.35609756097561,0.924390243902439
"2983",2022,"770LEA",2045,0.00880195599022005,0.366748166259169,0.567237163814181,0.0552567237163814,0.496332518337408,0.155012224938875,0.503667481662592,0.0518337408312958,0.0968215158924205,0.39119804400978,0.0254278728606357,0.432762836185819,0.90317848410758
"2984",2022,"780325",758,NA,0.461741424802111,0.532981530343008,0.0343007915567282,0.448548812664908,0.0765171503957784,0.551451187335092,0.0488126649076517,0.174142480211082,0.16754617414248,0.242744063324538,0.467018469656992,0.825857519788918
"2985",2022,"780342",1735,0.0190201729106628,0.286455331412104,0.443227665706052,0.0703170028818444,0.488184438040346,0.183861671469741,0.511815561959654,0.0564841498559078,0.114121037463977,0.200576368876081,0.251296829971182,0.556772334293948,0.885878962536023
"2986",2022,"780385",180,NA,0.144444444444444,0.511111111111111,NA,0.572222222222222,0.2,0.427777777777778,0.0944444444444444,NA,0.205555555555556,0.316666666666667,0.488888888888889,1
"2987",2022,"780391",766,NA,0.204960835509138,0.523498694516971,0.109660574412533,0.469973890339426,0.359007832898172,0.530026109660574,0.0561357702349869,0.14621409921671,0.0326370757180157,0.345953002610966,0.476501305483029,0.85378590078329
"2988",2022,"780401",1053,NA,0.213675213675214,0.415954415954416,0.141500474833808,0.494776828110161,0.420702754036087,0.505223171889839,0.0465337132003799,0.116809116809117,0.144349477682811,0.170940170940171,0.584045584045584,0.883190883190883
"2989",2022,"780420",1503,NA,0.0964737192282102,0.451763140385895,0.0146373918829009,0.518962075848303,0.042581503659348,0.481037924151697,0.0232867598137059,0.093812375249501,0.029940119760479,0.805721889554225,0.548236859614105,0.906187624750499
"2990",2022,"780LEA",5995,0.00783986655546288,0.233527939949958,0.464220183486239,0.0675562969140951,0.492243536280234,0.199332777314429,0.507756463719766,0.0465387823185988,0.117764804003336,0.122435362802335,0.389157631359466,0.535779816513761,0.882235195996664
"2991",2022,"790314",607,NA,0.121911037891269,0.334431630971993,0.0378912685337726,0.509060955518946,0.186161449752883,0.490939044481054,0.0378912685337726,0.168039538714992,0.649093904448105,NA,0.665568369028007,0.831960461285008
"2992",2022,"790354",709,NA,0.229901269393512,0.414668547249647,0.0451339915373766,0.454160789844852,0.193229901269394,0.545839210155148,0.0578279266572638,0.125528913963329,0.516220028208745,NA,0.585331452750353,0.874471086036671
"2993",2022,"790366",665,NA,0.452631578947368,0.454135338345865,0.0691729323308271,0.499248120300752,0.221052631578947,0.500751879699248,0.075187969924812,0.142857142857143,0.246616541353383,NA,0.545864661654135,0.857142857142857
"2994",2022,"790378",744,NA,0.110215053763441,0.30510752688172,0.0161290322580645,0.497311827956989,0.106182795698925,0.502688172043011,0.0282258064516129,0.151881720430108,0.740591397849462,NA,0.69489247311828,0.848118279569892
"2995",2022,"790379",230,0.0434782608695652,0.273913043478261,0.282608695652174,NA,0.747826086956522,0.0869565217391304,0.252173913043478,0.0565217391304348,NA,0.539130434782609,NA,0.717391304347826,0.982608695652174
"2996",2022,"790LEA",2957,0.00676361176868448,0.230977341900575,0.368955021981738,0.0385525870815015,0.508961785593507,0.167737571863375,0.491038214406493,0.0500507270882651,0.136963138315861,0.541427122083192,NA,0.631044978018262,0.863036861684139
"2997",2022,"79A000",283,NA,0.137809187279152,0.19434628975265,NA,0.395759717314488,0.0812720848056537,0.604240282685512,0.0459363957597173,0.113074204946996,0.731448763250883,NA,0.80565371024735,0.886925795053004
"2998",2022,"800308",33,NA,0.303030303030303,0.545454545454545,NA,0.424242424242424,NA,0.575757575757576,NA,NA,0.424242424242424,NA,0.454545454545455,0.727272727272727
"2999",2022,"800340",990,0.0121212121212121,0.0898989898989899,0.43030303030303,0.0313131313131313,0.481818181818182,0.113131313131313,0.518181818181818,0.0464646464646465,0.094949494949495,0.735353535353535,NA,0.56969696969697,0.905050505050505
"3000",2022,"800361",1139,0.00877963125548727,0.0535557506584723,0.388937664618086,0.04828797190518,0.502194907813872,0.202809482001756,0.497805092186128,0.04828797190518,0.0913081650570676,0.68305531167691,NA,0.611062335381914,0.908691834942932
"3001",2022,"800376",425,NA,0.454117647058824,0.647058823529412,0.0611764705882353,0.508235294117647,0.195294117647059,0.491764705882353,0.0941176470588235,0.0729411764705882,0.237647058823529,NA,0.352941176470588,0.927058823529412
"3002",2022,"800394",225,0.0622222222222222,0.0977777777777778,0.502222222222222,NA,0.76,0.408888888888889,0.24,0.0622222222222222,NA,0.364444444444444,NA,0.497777777777778,1
"3003",2022,"800396",861,NA,0.450638792102207,0.549361207897793,0.119628339140534,0.470383275261324,0.32404181184669,0.529616724738676,0.0685249709639954,0.125435540069686,0.149825783972125,NA,0.450638792102207,0.874564459930314
"3004",2022,"800400",994,NA,0.0603621730382294,0.458752515090543,0.0724346076458753,0.47887323943662,0.198189134808853,0.52112676056338,0.0362173038229376,0.126760563380282,0.697183098591549,NA,0.541247484909457,0.873239436619718
"3005",2022,"800408",1110,NA,0.195495495495495,0.468468468468468,0.0594594594594595,0.451351351351351,0.233333333333333,0.548648648648649,0.0648648648648649,0.0945945945945946,0.491891891891892,0.00900900900900901,0.531531531531532,0.905405405405405
"3006",2022,"800LEA",5777,0.0102129132767873,0.180024234031504,0.471525012982517,0.0624891812359356,0.490219837285788,0.217240782413017,0.509780162714212,0.056776873809936,0.0998788298424788,0.531590791068028,0.00328890427557556,0.528474987017483,0.900121170157521
"3007",2022,"810324",587,NA,0.0851788756388416,0.296422487223169,NA,0.463373083475298,0.131175468483816,0.536626916524702,0.0800681431005111,0.170357751277683,0.700170357751278,NA,0.703577512776831,0.829642248722317
"3008",2022,"810340",575,NA,0.121739130434783,0.342608695652174,NA,0.495652173913044,0.128695652173913,0.504347826086956,0.0643478260869565,0.15304347826087,0.676521739130435,NA,0.657391304347826,0.84695652173913
"3009",2022,"810384",597,NA,0.117252931323283,0.32998324958124,NA,0.509212730318258,0.0904522613065327,0.490787269681742,0.0820770519262982,0.179229480737018,0.703517587939699,NA,0.670016750418761,0.820770519262982
"3010",2022,"810385",167,NA,0.0718562874251497,0.155688622754491,NA,0.640718562874252,0.0958083832335329,0.359281437125749,0.0958083832335329,NA,0.688622754491018,NA,0.844311377245509,0.970059880239521
"3011",2022,"810386",113,NA,0.123893805309735,0.513274336283186,NA,0.442477876106195,NA,0.557522123893805,NA,0.238938053097345,0.752212389380531,NA,0.486725663716814,0.761061946902655
"3012",2022,"810LEA",2039,0.00735654732712114,0.105934281510544,0.319764590485532,0.0117704757233938,0.499264345267288,0.112309955860716,0.500735654732712,0.0760176557135851,0.160372731731241,0.696419813634134,NA,0.680235409514468,0.839627268268759
"3013",2022,"81A000",321,0.0373831775700935,0.0809968847352025,0.152647975077882,NA,0.585669781931464,0.0498442367601246,0.414330218068536,0.0872274143302181,0.0623052959501558,0.738317757009346,NA,0.847352024922118,0.937694704049844
"3014",2022,"81B000",130,NA,NA,0.338461538461538,NA,0.469230769230769,NA,0.530769230769231,NA,0.107692307692308,0.838461538461538,NA,0.661538461538462,0.892307692307692
"3015",2022,"820324",211,NA,0.0663507109004739,0.322274881516588,0.0473933649289099,0.739336492890995,0.62085308056872,0.260663507109005,NA,NA,0.255924170616114,NA,0.677725118483412,1
"3016",2022,"820348",495,NA,0.157575757575758,0.319191919191919,0.109090909090909,0.446464646464646,0.488888888888889,0.553535353535354,0.0363636363636364,0.098989898989899,0.305050505050505,NA,0.680808080808081,0.901010101010101
"3017",2022,"820349",453,NA,0.258278145695364,0.472406181015453,0.0728476821192053,0.445916114790287,0.295805739514349,0.554083885209713,0.0772626931567329,0.0529801324503311,0.359823399558499,NA,0.527593818984547,0.947019867549669
"3018",2022,"820352",736,NA,0.0964673913043478,0.226902173913043,0.0625,0.497282608695652,0.28125,0.502717391304348,0.0516304347826087,0.0720108695652174,0.557065217391304,NA,0.773097826086957,0.927989130434783
"3019",2022,"820388",435,NA,0.227586206896552,0.36551724137931,0.126436781609195,0.491954022988506,0.537931034482759,0.508045977011494,NA,0.064367816091954,0.2,NA,0.63448275862069,0.935632183908046
"3020",2022,"820LEA",2330,NA,0.162660944206009,0.328755364806867,0.0849785407725322,0.497424892703863,0.4068669527897,0.502575107296137,0.0459227467811159,0.0660944206008584,0.371244635193133,0.00643776824034335,0.671244635193133,0.933905579399142
"3021",2022,"821308",780,NA,0.351282051282051,0.317948717948718,0.0948717948717949,0.501282051282051,0.344871794871795,0.498717948717949,0.0371794871794872,0.058974358974359,0.232051282051282,0.0256410256410256,0.682051282051282,0.941025641025641
"3022",2022,"821LEA",780,NA,0.351282051282051,0.317948717948718,0.0948717948717949,0.501282051282051,0.344871794871795,0.498717948717949,0.0371794871794872,0.058974358974359,0.232051282051282,0.0256410256410256,0.682051282051282,0.941025641025641
"3023",2022,"830316",33,NA,0.666666666666667,0.727272727272727,NA,0.333333333333333,NA,0.666666666666667,NA,NA,NA,NA,NA,0.787878787878788
"3024",2022,"830343",1109,NA,0.504057709648332,0.587917042380523,NA,0.474301172227232,0.0351668169522092,0.525698827772768,0.0495942290351668,0.176735798016231,0.242560865644725,0.163210099188458,0.412082957619477,0.823264201983769
"3025",2022,"830348",194,NA,0.298969072164948,0.27319587628866,NA,0.54639175257732,0.0567010309278351,0.45360824742268,NA,NA,0.443298969072165,0.149484536082474,0.72680412371134,0.974226804123711
"3026",2022,"830LEA",1336,0.00748502994011976,0.478293413173653,0.54565868263473,NA,0.481287425149701,0.0404191616766467,0.518712574850299,0.0471556886227545,0.155688622754491,0.267964071856287,0.157934131736527,0.454341317365269,0.844311377245509
"3027",2022,"840302",361,0.0277008310249307,0.487534626038781,0.609418282548476,0.0554016620498615,0.479224376731302,0.163434903047091,0.520775623268698,0.0831024930747922,0.213296398891967,0.235457063711911,NA,0.390581717451524,0.786703601108033
"3028",2022,"840332",571,NA,0.110332749562172,0.346760070052539,NA,0.460595446584939,0.0665499124343257,0.539404553415061,0.0665499124343257,0.190893169877408,0.739054290718039,NA,0.653239929947461,0.809106830122592
"3029",2022,"840356",407,NA,0.110565110565111,0.2997542997543,NA,0.427518427518428,0.0933660933660934,0.572481572481572,0.0442260442260442,0.176904176904177,0.744471744471744,NA,0.7002457002457,0.823095823095823
