year,agency_code,subgroup,count,den,pct,masking
2019,900308,HI7,42,283,0.1484,
2019,900308,MALE,58,421,0.1377,
2019,900308,MU7,7,25,0.28,
2019,900308,SWD,16,97,0.1649,
2019,900308,WH7,37,246,0.1504,
2019,900310,ALL,,1402,0.05,2
2019,900310,AS7,,62,0.05,2
2019,900310,BL7,11,91,0.1208,
2019,900310,ELS,2,12,0.1666,
2019,900310,FEM,35,669,0.0523,
2019,900310,HI7,,113,0.05,2
2019,900310,MALE,,726,0.05,2
2019,900310,MU7,,40,0.05,2
2019,900310,SWD,7,112,0.0625,
2019,900310,WH7,,1088,0.05,2
2019,900311,ALL,95,1817,0.0522,
2019,900311,AS7,,82,0.05,2
2019,900311,BL7,,142,0.05,2
2019,900311,ELS,2,21,0.0952,
2019,900311,FEM,51,901,0.0566,
2019,900311,HI7,9,134,0.0671,
2019,900311,MALE,,922,0.05,2
2019,900311,MU7,2,32,0.0625,
2019,900311,SWD,7,119,0.0588,
2019,900311,WH7,76,1432,0.053,
2019,900312,ALL,39,390,0.1,
2019,900312,ELS,2,29,0.0689,
2019,900312,FEM,21,204,0.1029,
2019,900312,HI7,7,51,0.1372,
2019,900312,MALE,18,187,0.0962,
2019,900312,SWD,5,36,0.1388,
2019,900312,WH7,32,321,0.0996,
2019,900314,ALL,140,866,0.1616,
2019,900314,BL7,59,261,0.226,
2019,900314,ELS,16,138,0.1159,
2019,900314,FEM,66,419,0.1575,
2019,900314,HI7,55,520,0.1057,
2019,900314,MALE,74,449,0.1648,
2019,900314,MU7,9,20,0.45,
2019,900314,SWD,33,143,0.2307,
2019,900314,WH7,15,61,0.2459,
2019,900316,ALL,166,921,0.1802,
2019,900316,BL7,43,260,0.1653,
2019,900316,ELS,19,84,0.2261,
2019,900316,FEM,69,459,0.1503,
2019,900316,HI7,59,333,0.1771,
2019,900316,MALE,97,522,0.1858,
2019,900316,MU7,5,24,0.2083,
2019,900316,SWD,43,161,0.267,
2019,900316,WH7,59,358,0.1648,
2019,900318,ALL,36,464,0.0775,
2019,900318,AS7,1,16,0.0625,
2019,900318,BL7,,49,0.05,2
2019,900318,FEM,15,232,0.0646,
2019,900318,HI7,4,56,0.0714,
2019,900318,MALE,21,239,0.0878,
2019,900318,SWD,10,80,0.125,
2019,900318,WH7,29,334,0.0868,
2019,900320,ALL,63,628,0.1003,
2019,900320,AS7,,24,0.05,2
2019,900320,BL7,11,59,0.1864,
2019,900320,ELS,10,55,0.1818,
2019,900320,FEM,28,309,0.0906,
2019,900320,HI7,12,99,0.1212,
2019,900320,MALE,35,334,0.1047,
2019,900320,MU7,3,25,0.12,
2019,900320,SWD,9,77,0.1168,
2019,900320,WH7,36,434,0.0829,
2019,900328,ALL,,827,0.05,2
2019,900328,AS7,,49,0.05,2
2019,900328,BL7,,64,0.05,2
2019,900328,ELS,2,22,0.0909,
2019,900328,FEM,,414,0.05,2
2019,900328,HI7,5,81,0.0617,
2019,900328,MALE,,391,0.05,2
2019,900328,SWD,,69,0.05,2
2019,900328,WH7,,575,0.05,2
2019,900332,ALL,40,400,0.1,
2019,900332,BL7,12,162,0.074,
2019,900332,ELS,,45,0.05,2
2019,900332,FEM,18,200,0.09,
2019,900332,HI7,8,85,0.0941,
2019,900332,MALE,22,215,0.1023,
2019,900332,SWD,7,39,0.1794,
2019,900332,WH7,19,161,0.118,
2019,900334,ALL,,729,0.05,2
2019,900334,BL7,2,36,0.0555,
2019,900334,FEM,,354,0.05,2
2019,900334,MALE,,387,0.05,2
2019,900334,WH7,,477,0.05,2
2019,900336,ALL,307,1041,0.2949,
2019,900336,BL7,114,362,0.3149,
2019,900336,ELS,63,232,0.2715,
2019,900336,FEM,140,551,0.254,
2019,900336,HI7,154,590,0.261,
2019,900336,MALE,167,544,0.3069,
2019,900336,MU7,10,32,0.3125,
2019,900336,SWD,64,194,0.3298,
2019,900336,WH7,28,100,0.28,
2019,900340,ALL,15,253,0.0592,
2019,900340,FEM,9,119,0.0756,
2019,900340,MALE,,135,0.05,2
2019,900340,SWD,3,27,0.1111,
2019,900340,WH7,15,237,0.0632,
2019,900341,ALL,44,538,0.0817,
2019,900341,BL7,15,83,0.1807,
2019,900341,ELS,,89,0.05,2
2019,900341,FEM,18,250,0.072,
2019,900341,HI7,9,167,0.0538,
2019,900341,MALE,26,288,0.0902,
2019,900341,MU7,1,19,0.0526,
2019,900341,SWD,16,78,0.2051,
2019,900341,WH7,19,260,0.073,
2019,900342,ALL,184,1712,0.1074,
2019,900342,AS7,3,32,0.0937,
2019,900342,BL7,17,214,0.0794,
2019,900342,ELS,10,80,0.125,
2019,900342,FEM,94,817,0.115,
2019,900342,HI7,45,320,0.1406,
2019,900342,MALE,90,911,0.0987,
2019,900342,MU7,5,57,0.0877,
2019,900342,SWD,26,181,0.1436,
2019,900342,WH7,114,1097,0.1039,
2019,900343,ALL,135,1274,0.1059,
2019,900343,AS7,,33,0.05,2
2019,900343,BL7,,155,0.05,2
2019,900343,ELS,7,54,0.1296,
2019,900343,FEM,72,598,0.1204,
2019,900343,HI7,37,254,0.1456,
2019,900343,MALE,63,684,0.0921,
2019,900343,MU7,6,58,0.1034,
2019,900343,SWD,13,141,0.0921,
2019,900343,WH7,84,779,0.1078,
2019,900344,ALL,160,1097,0.1458,
2019,900344,BL7,11,104,0.1057,
2019,900344,ELS,4,23,0.1739,
2019,900344,FEM,82,556,0.1474,
2019,900344,HI7,23,125,0.184,
2019,900344,MALE,78,561,0.139,
2019,900344,MU7,8,31,0.258,
2019,900344,SWD,21,125,0.168,
2019,900344,WH7,116,847,0.1369,
2019,900346,ALL,111,806,0.1377,
2019,900346,BL7,5,86,0.0581,
2019,900346,ELS,3,20,0.15,
2019,900346,FEM,60,413,0.1452,
2019,900346,HI7,23,95,0.2421,
2019,900346,MALE,51,395,0.1291,
2019,900346,MU7,7,42,0.1666,
2019,900346,SWD,17,102,0.1666,
2019,900346,WH7,74,581,0.1273,
2019,900347,ALL,41,671,0.0611,
2019,900347,BL7,9,80,0.1125,
2019,900347,ELS,,26,0.05,2
2019,900347,FEM,19,317,0.0599,
2019,900347,HI7,,80,0.05,2
2019,900347,MALE,22,348,0.0632,
2019,900347,MU7,2,27,0.074,
2019,900347,SWD,4,66,0.0606,
2019,900347,WH7,27,470,0.0574,
2019,900348,ALL,169,1333,0.1267,
2019,900348,AS7,1,17,0.0588,
2019,900348,BL7,6,55,0.109,
2019,900348,ELS,7,29,0.2413,
2019,900348,FEM,76,642,0.1183,
2019,900348,HI7,30,147,0.204,
2019,900348,MALE,93,718,0.1295,
2019,900348,MU7,3,18,0.1666,
2019,900348,SWD,32,140,0.2285,
2019,900348,WH7,127,1117,0.1136,
2019,900350,ALL,112,1022,0.1095,
2019,900350,BL7,8,52,0.1538,
2019,900350,ELS,,25,0.05,2
2019,900350,FEM,44,505,0.0871,
2019,900350,HI7,25,141,0.1773,
2019,900350,MALE,68,514,0.1322,
2019,900350,MU7,3,24,0.125,
2019,900350,SWD,24,113,0.2123,
2019,900350,WH7,76,791,0.096,
2019,900351,ALL,26,509,0.051,
2019,900351,BL7,12,151,0.0794,
2019,900351,ELS,,234,0.05,2
2019,900351,FEM,,261,0.05,2
2019,900351,HI7,,330,0.05,2
2019,900351,MALE,14,270,0.0518,
2019,900351,MU7,1,13,0.0769,
2019,900351,SWD,,43,0.05,2
2019,900351,WH7,4,37,0.1081,
2019,900352,ALL,52,433,0.12,
2019,900352,BL7,2,16,0.125,
2019,900352,ELS,,30,0.05,2
2019,900352,FEM,25,218,0.1146,
2019,900352,HI7,3,55,0.0545,
2019,900352,MALE,27,221,0.1221,
2019,900352,MU7,3,15,0.2,
2019,900352,SWD,8,51,0.1568,
2019,900352,WH7,44,350,0.1257,
2019,900353,ALL,,675,0.05,2
2019,900353,BL7,2,38,0.0526,
2019,900353,FEM,,319,0.05,2
2019,900353,HI7,,41,0.05,2
2019,900353,MALE,,347,0.05,2
2019,900353,SWD,,73,0.05,2
2019,900353,WH7,,403,0.05,2
2019,900354,ALL,52,529,0.0982,
2019,900354,BL7,3,47,0.0638,
2019,900354,ELS,15,159,0.0943,
2019,900354,FEM,20,280,0.0714,
2019,900354,HI7,23,283,0.0812,
2019,900354,MALE,32,268,0.1194,
2019,900354,SWD,11,85,0.1294,
2019,900354,WH7,26,182,0.1428,
2019,900356,ALL,38,553,0.0687,
2019,900356,BL7,7,74,0.0945,
2019,900356,ELS,6,68,0.0882,
2019,900356,FEM,16,263,0.0608,
2019,900356,HI7,11,116,0.0948,
2019,900356,MALE,22,285,0.0771,
2019,900356,MU7,4,32,0.125,
2019,900356,SWD,8,81,0.0987,
2019,900356,WH7,,318,0.05,2
2019,900358,ALL,58,625,0.0928,
2019,900358,AS7,3,40,0.075,
2019,900358,BL7,4,50,0.08,
2019,900358,ELS,6,47,0.1276,
2019,900358,FEM,31,321,0.0965,
2019,900358,HI7,13,76,0.171,
2019,900358,MALE,27,300,0.09,
2019,900358,MU7,4,45,0.0888,
2019,900358,SWD,6,55,0.109,
2019,900358,WH7,34,408,0.0833,
2019,900360,ALL,222,1447,0.1534,
2019,900360,AS7,,24,0.05,2
2019,900360,BL7,44,272,0.1617,
2019,900360,ELS,7,47,0.1489,
2019,900360,FEM,99,682,0.1451,
2019,900360,HI7,39,236,0.1652,
2019,900360,MALE,123,807,0.1524,
2019,900360,MU7,9,58,0.1551,
2019,900360,SWD,36,175,0.2057,
2019,900360,WH7,128,892,0.1434,
2019,900362,ALL,137,1225,0.1118,
2019,900362,BL7,25,196,0.1275,
2019,900362,ELS,11,49,0.2244,
2019,900362,FEM,64,561,0.114,
2019,900362,HI7,25,216,0.1157,
2019,900362,MALE,73,651,0.1121,
2019,900362,MU7,9,68,0.1323,
2019,900362,SWD,24,151,0.1589,
2019,900362,WH7,78,701,0.1112,
2019,900363,ALL,43,659,0.0652,
2019,900363,BL7,7,113,0.0619,
2019,900363,ELS,8,62,0.129,
2019,900363,FEM,17,311,0.0546,
2019,900363,HI7,9,114,0.0789,
2019,900363,MALE,26,345,0.0753,
2019,900363,MU7,4,34,0.1176,
2019,900363,SWD,9,62,0.1451,
2019,900363,WH7,23,374,0.0614,
2019,900364,ALL,21,312,0.0673,
2019,900364,BL7,8,34,0.2352,
2019,900364,ELS,2,35,0.0571,
2019,900364,FEM,8,154,0.0519,
2019,900364,HI7,4,72,0.0555,
2019,900364,MALE,13,184,0.0706,
2019,900364,MU7,2,24,0.0833,
2019,900364,SWD,4,32,0.125,
2019,900364,WH7,,206,0.05,2
2019,900365,ALL,,84,0.95,1
2019,900365,BL7,,21,0.95,1
2019,900365,ELS,9,29,0.3103,
2019,900365,MALE,,35,0.95,1
2019,900365,SWD,32,71,0.4507,
2019,900365,WH7,,13,0.95,1
2019,900366,ALL,54,864,0.0625,
2019,900366,AS7,2,31,0.0645,
2019,900366,BL7,,82,0.05,2
2019,900366,FEM,25,415,0.0602,
2019,900366,HI7,10,103,0.097,
2019,900366,MALE,29,456,0.0635,
2019,900366,MU7,2,25,0.08,
2019,900366,SWD,,24,0.05,2
2019,900366,WH7,39,627,0.0622,
2019,900367,ALL,,360,0.05,2
2019,900367,MALE,,137,0.05,2
2019,900367,WH7,,204,0.05,2
2019,900368,ALL,46,699,0.0658,
2019,900368,BL7,2,11,0.1818,
2019,900368,ELS,5,44,0.1136,
2019,900368,FEM,27,326,0.0828,
2019,900368,HI7,6,88,0.0681,
2019,900368,MALE,19,379,0.0501,
2019,900368,SWD,10,64,0.1562,
2019,900368,WH7,36,593,0.0607,
2019,900370,ALL,68,566,0.1201,
2019,900370,BL7,35,199,0.1758,
2019,900370,ELS,14,206,0.0679,
2019,900370,FEM,33,255,0.1294,
2019,900370,HI7,18,302,0.0596,
2019,900370,MALE,35,312,0.1121,
2019,900370,MU7,2,19,0.1052,
2019,900370,SWD,17,88,0.1931,
2019,900370,WH7,11,37,0.2972,
2019,900372,ALL,61,555,0.1099,
2019,900372,BL7,9,70,0.1285,
2019,900372,ELS,5,21,0.238,
2019,900372,FEM,27,274,0.0985,
2019,900372,HI7,11,63,0.1746,
2019,900372,MALE,34,309,0.11,
2019,900372,MU7,6,36,0.1666,
2019,900372,SWD,11,102,0.1078,
2019,900372,WH7,34,403,0.0843,
2019,900376,ALL,,744,0.05,2
2019,900376,AS7,10,143,0.0699,
2019,900376,BL7,,41,0.05,2
2019,900376,ELS,1,14,0.0714,
2019,900376,FEM,,343,0.05,2
2019,900376,HI7,3,52,0.0576,
2019,900376,MALE,22,396,0.0555,
2019,900376,MU7,2,24,0.0833,
2019,900376,SWD,8,59,0.1355,
2019,900376,WH7,,478,0.05,2
2019,900377,ALL,,1521,0.05,2
2019,900377,AS7,,110,0.05,2
2019,900377,BL7,,95,0.05,2
2019,900377,FEM,,732,0.05,2
2019,900377,HI7,,82,0.05,2
2019,900377,MALE,,802,0.05,2
2019,900377,MU7,3,32,0.0937,
2019,900377,SWD,11,86,0.1279,
2019,900377,WH7,,1214,0.05,2
2019,900378,ALL,,1249,0.05,2
2019,900378,AS7,,130,0.05,2
2019,900378,BL7,5,76,0.0657,
2019,900378,FEM,,601,0.05,2
2019,900378,HI7,,86,0.05,2
2019,900378,MALE,,645,0.05,2
2019,900378,SWD,5,87,0.0574,
2019,900378,WH7,,912,0.05,2
2019,900380,ALL,,497,0.05,2
2019,900380,AS7,3,21,0.1428,
2019,900380,BL7,5,63,0.0793,
2019,900380,ELS,1,12,0.0833,
2019,900380,FEM,,227,0.05,2
2019,900380,MALE,,260,0.05,2
2019,900380,SWD,,54,0.05,2
2019,900380,WH7,,344,0.05,2
2019,900384,ALL,39,517,0.0754,
2019,900384,BL7,4,52,0.0769,
2019,900384,ELS,,32,0.05,2
2019,900384,FEM,24,240,0.1,
2019,900384,HI7,4,70,0.0571,
2019,900384,MALE,15,279,0.0537,
2019,900384,MU7,2,30,0.0666,
2019,900384,SWD,7,49,0.1428,
2019,900384,WH7,29,363,0.0798,
2019,900388,ALL,46,492,0.0934,
2019,900388,BL7,15,176,0.0852,
2019,900388,ELS,9,141,0.0638,
2019,900388,FEM,24,241,0.0995,
2019,900388,HI7,12,207,0.0579,
2019,900388,MALE,22,252,0.0873,
2019,900388,MU7,6,24,0.25,
2019,900388,SWD,11,73,0.1506,
2019,900388,WH7,13,85,0.1529,
2019,900391,ALL,,1359,0.05,2
2019,900391,AS7,,222,0.05,2
2019,900391,FEM,,704,0.05,2
2019,900391,MALE,,651,0.05,2
2019,900391,MU7,,49,0.05,2
2019,900391,SWD,4,73,0.0547,
2019,900391,WH7,,968,0.05,2
2019,900392,ALL,25,99,0.2525,
2019,900392,BL7,6,29,0.2068,
2019,900392,FEM,16,41,0.3902,
2019,900392,HI7,3,13,0.2307,
2019,900392,MALE,9,59,0.1525,
2019,900392,SWD,25,95,0.2631,
2019,900392,WH7,16,52,0.3076,
2019,900393,ALL,,1753,0.05,2
2019,900393,AS7,,182,0.05,2
2019,900393,BL7,,80,0.05,2
2019,900393,FEM,,847,0.05,2
2019,900393,HI7,4,71,0.0563,
2019,900393,MALE,,912,0.05,2
2019,900393,MU7,,55,0.05,2
2019,900393,SWD,5,71,0.0704,
2019,900393,WH7,,1369,0.05,2
2019,900LEA,ALL,3548,41149,0.0862,
2019,900LEA,AM7,9,81,0.1111,
2019,900LEA,AS7,,1905,0.05,2
2019,900LEA,BL7,672,5114,0.1314,
2019,900LEA,ELS,308,2940,0.1047,
2019,900LEA,FEM,1659,20021,0.0828,
2019,900LEA,HI7,844,7608,0.1109,
2019,900LEA,MALE,1889,21467,0.0879,
2019,900LEA,MU7,155,1445,0.1072,
2019,900LEA,SWD,660,4431,0.1489,
2019,900LEA,WH7,1815,25317,0.0716,
2019,90A000,ALL,164,1907,0.0859,
2019,90A000,AS7,2,36,0.0555,
2019,90A000,BL7,16,163,0.0981,
2019,90A000,ELS,3,32,0.0937,
2019,90A000,FEM,88,983,0.0895,
2019,90A000,HI7,19,234,0.0811,
2019,90A000,MALE,76,939,0.0809,
2019,90A000,MU7,11,65,0.1692,
2019,90A000,SWD,21,187,0.1122,
2019,90A000,WH7,116,1422,0.0815,
2019,90B000,ALL,,477,0.05,2
2019,90B000,AS7,,78,0.05,2
2019,90B000,BL7,2,36,0.0555,
2019,90B000,FEM,,242,0.05,2
2019,90B000,HI7,,36,0.05,2
2019,90B000,MALE,,272,0.05,2
2019,90B000,WH7,,338,0.05,2
2019,90C000,ALL,47,922,0.0509,
2019,90C000,AS7,1,19,0.0526,
2019,90C000,BL7,,212,0.05,2
2019,90C000,FEM,,481,0.05,2
2019,90C000,HI7,,190,0.05,2
2019,90C000,MALE,27,459,0.0588,
2019,90C000,MU7,3,55,0.0545,
2019,90C000,SWD,12,114,0.1052,
2019,90C000,WH7,29,460,0.063,
2019,910304,ALL,48,426,0.1126,
2019,910304,BL7,20,168,0.119,
2019,910304,ELS,,88,0.05,2
2019,910304,FEM,28,227,0.1233,
2019,910304,HI7,9,136,0.0661,
2019,910304,MALE,20,236,0.0847,
2019,910304,MU7,4,11,0.3636,
2019,910304,SWD,12,49,0.2448,
2019,910304,WH7,15,145,0.1034,
2019,910308,ALL,24,161,0.149,
2019,910308,BL7,20,130,0.1538,
2019,910308,ELS,1,15,0.0666,
2019,910308,FEM,8,77,0.1038,
2019,910308,HI7,,25,0.05,2
2019,910308,MALE,16,101,0.1584,
2019,910308,SWD,1,13,0.0769,
2019,910308,WH7,2,16,0.125,
2019,910311,ALL,115,465,0.2473,
2019,910311,BL7,87,357,0.2436,
2019,910311,ELS,5,52,0.0961,
2019,910311,FEM,56,242,0.2314,
2019,910311,HI7,9,60,0.15,
2019,910311,MALE,59,247,0.2388,
2019,910311,MU7,5,20,0.25,
2019,910311,SWD,12,66,0.1818,
2019,910311,WH7,14,38,0.3684,
2019,910314,ALL,97,466,0.2081,
2019,910314,BL7,67,347,0.193,
2019,910314,ELS,5,34,0.147,
2019,910314,FEM,41,235,0.1744,
2019,910314,HI7,9,41,0.2195,
2019,910314,MALE,56,281,0.1992,
2019,910314,SWD,10,44,0.2272,
2019,910314,WH7,16,108,0.1481,
2019,910316,ALL,303,842,0.3598,
2019,910316,BL7,224,628,0.3566,
2019,910316,ELS,11,49,0.2244,
2019,910316,FEM,137,425,0.3223,
2019,910316,HI7,30,116,0.2586,
2019,910316,MALE,166,434,0.3824,
2019,910316,MU7,13,25,0.52,
2019,910316,SWD,68,183,0.3715,
2019,910316,WH7,36,80,0.45,
2019,910340,ALL,43,154,0.2792,
2019,910340,BL7,34,132,0.2575,
2019,910340,FEM,21,82,0.256,
2019,910340,MALE,22,85,0.2588,
2019,910340,SWD,4,16,0.25,
2019,910340,WH7,7,22,0.3181,
2019,910346,ALL,39,170,0.2294,
2019,910346,BL7,24,116,0.2068,
2019,910346,ELS,3,29,0.1034,
2019,910346,FEM,19,88,0.2159,
2019,910346,HI7,5,28,0.1785,
2019,910346,MALE,20,98,0.204,
2019,910346,SWD,8,11,0.7272,
2019,910346,WH7,9,33,0.2727,
2019,910356,ALL,61,265,0.2301,
2019,910356,BL7,43,251,0.1713,
2019,910356,ELS,5,26,0.1923,
2019,910356,FEM,24,163,0.1472,
2019,910356,HI7,11,52,0.2115,
2019,910356,MALE,37,163,0.2269,
2019,910356,SWD,9,38,0.2368,
2019,910356,WH7,3,13,0.2307,
2019,910360,ALL,59,266,0.2218,
2019,910360,AS7,1,13,0.0769,
2019,910360,BL7,40,254,0.1574,
2019,910360,ELS,3,15,0.2,
2019,910360,FEM,32,162,0.1975,
2019,910360,HI7,7,19,0.3684,
2019,910360,MALE,27,171,0.1578,
2019,910360,MU7,1,13,0.0769,
2019,910360,SWD,9,43,0.2093,
2019,910360,WH7,10,33,0.303,
2019,910368,ALL,72,155,0.4645,
2019,910368,BL7,51,87,0.5862,
2019,910368,FEM,27,53,0.5094,
2019,910368,HI7,11,15,0.7333,
2019,910368,MALE,45,83,0.5421,
2019,910368,SWD,12,29,0.4137,
2019,910368,WH7,6,26,0.2307,
2019,910370,ALL,494,1022,0.4833,
2019,910370,BL7,330,737,0.4477,
2019,910370,ELS,19,45,0.4222,
2019,910370,FEM,227,519,0.4373,
2019,910370,HI7,78,153,0.5098,
2019,910370,MALE,267,572,0.4667,
2019,910370,MU7,17,38,0.4473,
2019,910370,SWD,94,191,0.4921,
2019,910370,WH7,67,153,0.4379,
2019,910376,ALL,78,248,0.3145,
2019,910376,BL7,52,195,0.2666,
2019,910376,ELS,5,60,0.0833,
2019,910376,FEM,32,126,0.2539,
2019,910376,HI7,14,55,0.2545,
2019,910376,MALE,46,149,0.3087,
2019,910376,SWD,13,57,0.228,
2019,910376,WH7,3,14,0.2142,
2019,910380,ALL,99,325,0.3046,
2019,910380,BL7,61,173,0.3526,
2019,910380,ELS,2,37,0.054,
2019,910380,FEM,56,198,0.2828,
2019,910380,HI7,5,62,0.0806,
2019,910380,MALE,43,158,0.2721,
2019,910380,MU7,5,11,0.4545,
2019,910380,SWD,22,54,0.4074,
2019,910380,WH7,27,108,0.25,
2019,910384,ALL,39,262,0.1488,
2019,910384,BL7,19,113,0.1681,
2019,910384,FEM,23,144,0.1597,
2019,910384,HI7,8,72,0.1111,
2019,910384,MALE,16,126,0.1269,
2019,910384,WH7,11,68,0.1617,
2019,910LEA,ALL,1571,5433,0.2891,
2019,910LEA,AS7,,83,0.05,2
2019,910LEA,BL7,1072,3777,0.2838,
2019,910LEA,ELS,68,466,0.1459,
2019,910LEA,FEM,731,2869,0.2547,
2019,910LEA,HI7,197,883,0.2231,
2019,910LEA,MALE,840,2984,0.2815,
2019,910LEA,MU7,70,174,0.4022,
2019,910LEA,SWD,274,804,0.3407,
2019,910LEA,WH7,226,923,0.2448,
2019,91A000,ALL,45,813,0.0553,
2019,91A000,AS7,,25,0.05,2
2019,91A000,BL7,5,71,0.0704,
2019,91A000,FEM,20,398,0.0502,
2019,91A000,HI7,,33,0.05,2
2019,91A000,MALE,25,421,0.0593,
2019,91A000,MU7,2,18,0.1111,
2019,91A000,SWD,7,79,0.0886,
2019,91A000,WH7,36,670,0.0537,
2019,91B000,ALL,91,1186,0.0767,
2019,91B000,AS7,,25,0.05,2
2019,91B000,BL7,57,834,0.0683,
2019,91B000,ELS,6,62,0.0967,
2019,91B000,FEM,38,598,0.0635,
2019,91B000,HI7,16,258,0.062,
2019,91B000,MALE,53,629,0.0842,
2019,91B000,MU7,5,43,0.1162,
2019,91B000,SWD,5,49,0.102,
2019,91B000,WH7,11,63,0.1746,
2019,920302,ALL,94,727,0.1292,
2019,920302,AS7,4,63,0.0634,
2019,920302,BL7,36,333,0.1081,
2019,920302,ELS,16,183,0.0874,
2019,920302,FEM,39,362,0.1077,
2019,920302,HI7,33,207,0.1594,
2019,920302,MALE,55,374,0.147,
2019,920302,MU7,5,22,0.2272,
2019,920302,SWD,11,96,0.1145,
2019,920302,WH7,16,109,0.1467,
2019,920303,ALL,52,828,0.0628,
2019,920303,AS7,,40,0.05,2
2019,920303,BL7,26,191,0.1361,
2019,920303,ELS,5,60,0.0833,
2019,920303,FEM,22,376,0.0585,
2019,920303,HI7,4,72,0.0555,
2019,920303,MALE,30,482,0.0622,
2019,920303,MU7,4,36,0.1111,
2019,920303,SWD,13,90,0.1444,
2019,920303,WH7,,515,0.05,2
2019,920304,ALL,75,629,0.1192,
2019,920304,AS7,3,40,0.075,
2019,920304,BL7,31,120,0.2583,
2019,920304,ELS,21,162,0.1296,
2019,920304,FEM,34,308,0.1103,
2019,920304,HI7,15,156,0.0961,
2019,920304,MALE,41,344,0.1191,
2019,920304,MU7,3,26,0.1153,
2019,920304,SWD,9,67,0.1343,
2019,920304,WH7,23,310,0.0741,
2019,920306,ALL,91,902,0.1008,
2019,920306,AS7,2,34,0.0588,
2019,920306,BL7,15,128,0.1171,
2019,920306,ELS,4,49,0.0816,
2019,920306,FEM,49,438,0.1118,
2019,920306,HI7,9,88,0.1022,
2019,920306,MALE,42,480,0.0875,
2019,920306,MU7,5,40,0.125,
2019,920306,SWD,15,103,0.1456,
2019,920306,WH7,60,628,0.0955,
2019,920307,ALL,67,1044,0.0641,
2019,920307,AS7,31,531,0.0583,
2019,920307,BL7,10,131,0.0763,
2019,920307,ELS,16,230,0.0695,
2019,920307,FEM,37,514,0.0719,
2019,920307,HI7,12,77,0.1558,
2019,920307,MALE,30,552,0.0543,
2019,920307,MU7,,38,0.05,2
2019,920307,SWD,8,93,0.086,
2019,920307,WH7,,283,0.05,2
2019,920308,ALL,36,632,0.0569,
2019,920308,AS7,4,47,0.0851,
2019,920308,BL7,5,80,0.0625,
2019,920308,ELS,9,87,0.1034,
2019,920308,FEM,24,321,0.0747,
2019,920308,HI7,9,115,0.0782,
2019,920308,MALE,,314,0.05,2
2019,920308,MU7,2,21,0.0952,
2019,920308,SWD,,61,0.05,2
2019,920308,WH7,,370,0.05,2
2019,920312,ALL,94,1029,0.0913,
2019,920312,AS7,,44,0.05,2
2019,920312,BL7,24,116,0.2068,
2019,920312,ELS,3,43,0.0697,
2019,920312,FEM,45,495,0.0909,
2019,920312,HI7,13,127,0.1023,
2019,920312,MALE,49,537,0.0912,
2019,920312,MU7,,44,0.05,2
2019,920312,SWD,15,124,0.1209,
2019,920312,WH7,53,699,0.0758,
2019,920315,ALL,64,870,0.0735,
2019,920315,AS7,,45,0.05,2
2019,920315,BL7,9,84,0.1071,
2019,920315,ELS,2,14,0.1428,
2019,920315,FEM,38,445,0.0853,
2019,920315,HI7,12,101,0.1188,
2019,920315,MALE,26,421,0.0617,
2019,920315,MU7,2,29,0.0689,
2019,920315,SWD,12,73,0.1643,
2019,920315,WH7,40,604,0.0662,
2019,920316,ALL,292,2054,0.1421,
2019,920316,AS7,16,203,0.0788,
2019,920316,BL7,45,196,0.2295,
2019,920316,ELS,19,82,0.2317,
2019,920316,FEM,152,1056,0.1439,
2019,920316,HI7,68,273,0.249,
2019,920316,MALE,140,1044,0.134,
2019,920316,MU7,15,92,0.163,
2019,920316,SWD,55,211,0.2606,
2019,920316,WH7,148,1329,0.1113,
2019,920317,ALL,197,2430,0.081,
2019,920317,AS7,,159,0.05,2
2019,920317,BL7,,204,0.05,2
2019,920317,ELS,6,45,0.1333,
2019,920317,FEM,107,1270,0.0842,
2019,920317,HI7,41,237,0.1729,
2019,920317,MALE,90,1238,0.0726,
2019,920317,MU7,14,110,0.1272,
2019,920317,SWD,31,241,0.1286,
2019,920317,WH7,127,1787,0.071,
2019,920318,ALL,515,1996,0.258,
2019,920318,AS7,22,164,0.1341,
2019,920318,BL7,177,531,0.3333,
2019,920318,ELS,100,284,0.3521,
2019,920318,FEM,249,1028,0.2422,
2019,920318,HI7,141,373,0.378,
2019,920318,MALE,266,1062,0.2504,
2019,920318,MU7,30,91,0.3296,
2019,920318,SWD,115,333,0.3453,
2019,920318,WH7,145,925,0.1567,
2019,920320,ALL,44,463,0.095,
2019,920320,BL7,11,190,0.0578,
2019,920320,ELS,11,83,0.1325,
2019,920320,FEM,26,235,0.1106,
2019,920320,HI7,19,120,0.1583,
2019,920320,MALE,18,245,0.0734,
2019,920320,MU7,5,15,0.3333,
2019,920320,SWD,7,63,0.1111,
2019,920320,WH7,9,145,0.062,
2019,920324,ALL,,51,0.95,1
2019,920324,BL7,,42,0.95,1
2019,920324,FEM,,12,0.95,1
2019,920324,MALE,,38,0.95,1
2019,920324,SWD,58,67,0.8656,
2019,920325,ALL,101,772,0.1308,
2019,920325,AS7,2,17,0.1176,
2019,920325,BL7,31,103,0.3009,
2019,920325,ELS,15,113,0.1327,
2019,920325,FEM,46,390,0.1179,
2019,920325,HI7,23,167,0.1377,
2019,920325,MALE,55,378,0.1455,
2019,920325,MU7,7,32,0.2187,
2019,920325,SWD,22,106,0.2075,
